,trail_url,trail,review_text,trail_avg_star,difficulty,distance,elevation,route_type,location,tag_list,short_description,trail_id
86,www.alltrails.com/trail/us/california/mt-baldy-notch-via-bentleys-dream,Mt. Baldy Notch via Bentley's Dream,,4.5,moderate,6.8 mi,1620 ft,Out & back,Angeles National Forest,"['Dogs on leash', 'Hiking', 'Walking', 'running', 'Views', 'Waterfall']","Mt. Baldy Notch via Bentley's Dream is a 6.8 mile heavily trafficked out and back trail located near Mount Baldy, California that features a waterfall and is rated as moderate. The trail is primarily used for hiking, walking, and running. Dogs are also able to use this trail but must be kept on leash.",86
87,www.alltrails.com/trail/us/california/mt-baldy-via-devils-backbone-trai,Mount Baldy via Devil's Backbone Trail,,4.5,hard,14 mi,4268 ft,Out & back,Angeles National Forest,"['Dogs on leash', 'Backpacking', 'Camping', 'Hiking', 'Mountain biking', 'Forest', 'Partially paved', 'Views', 'Wildflowers', 'Wildlife', 'No shade']","Mount Baldy via Devil's Backbone Trail is a 14 mile heavily trafficked out and back trail located near Mount Baldy, California that features beautiful wild flowers and is rated as difficult. The trail is primarily used for hiking, camping, mountain biking, and backpacking and is best used from June until October. Dogs are also able to use this trail but must be kept on leash.",87
88,www.alltrails.com/trail/us/california/mt-tallac-trail,Mount Tallac Trail,"hard but worth it, left at 3am and caught sunrise, excellent view, bring flashlights though or your ankles will suffer though they may do that anyway
",5.0,hard,10.9 mi,3330 ft,Out & back,Desolation Wilderness,"['Dogs on leash', 'Hiking', 'Nature trips', 'Rock climbing', 'Snowshoeing', 'Forest', 'Lake', 'Views', 'Wildflowers', 'Wildlife', 'Rocky', 'Scramble', 'Snow']","Mount Tallac Trail is a 10.9 mile heavily trafficked out and back trail located near South Lake Tahoe, California that features a lake and is rated as difficult. The trail offers a number of activity options and is best used from May until October. Dogs are also able to use this trail but must be kept on leash.",88
89,www.alltrails.com/trail/us/california/mugu-peak-trail,Mugu Peak Trail,"family friendly moderate easy hike, my 8 yr old could do it easily but she is used to hikes.
",4.5,hard,2.7 mi,1246 ft,Loop,Point Mugu State Park,"['Hiking', 'Walking', 'running', 'Beach', 'Views', 'Wildflowers', 'Over grown', 'Rocky', 'No shade', 'No dogs']","Mugu Peak Trail is a 2.7 mile heavily trafficked loop trail located near Malibu, California that features beautiful wild flowers and is rated as difficult. The trail is primarily used for hiking, walking, and running and is accessible year-round.",89
90,www.alltrails.com/trail/us/california/muir-woods-trail,Muir Woods Trail,,4.5,easy,1.3 mi,42 ft,Loop,Muir Woods National Monument,"['Wheelchair friendly', 'Kid friendly', 'Stroller friendly', 'Nature trips', 'Walking', 'Bird watching', 'running', 'Forest', 'Partially paved', 'River', 'Wildflowers', 'Wildlife', 'Fee', 'No dogs']","Muir Woods Trail is a 1.3 mile heavily trafficked loop trail located near Mill Valley, California that features a river and is good for all skill levels. The trail is primarily used for walking, running, nature trips, and bird watching and is accessible year-round.",90
91,www.alltrails.com/trail/us/california/murphy-ranch-trail--2,Murphy Ranch Trail,"Neat to see once. Not a trail you need to repeat. The hosiery of the location is very interesting. The buildings covered on graffiti are awesome, and definitely pretty of what drew me to this quick, sorry and very easy urban walk. I would not call this a hike as it's a early along a fire today to a short story path that lead down the steps to the nazi buildings.

Like I said. Neat to see once. Free street parking in neighborhood. Great for families with kids 5+",4.5,moderate,3.4 mi,633 ft,Loop,Rustic Canyon Park,"['Dogs on leash', 'Kid friendly', 'Hiking', 'Nature trips', 'Walking', 'Partially paved', 'Views', 'Historic site']","Murphy Ranch Trail is a 3.4 mile heavily trafficked loop trail located near Pacific Palisades, California that offers scenic views and is rated as moderate. The trail is primarily used for hiking, walking, and nature trips and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.",91
92,www.alltrails.com/trail/us/california/pacific-crest-trail-to-eagle-roc,Eagle Rock via the PCT,Great hike! Very peaceful and with different sceneries. ,4.5,easy,6.2 mi,836 ft,Out & back,"Warner Springs, California","['dog friendly', 'Backpacking', 'Camping', 'Hiking', 'Nature trips', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife', 'Rocky', 'No shade']","Eagle Rock via the PCT is a 6.2 mile heavily trafficked out and back trail located near Warner Springs, California that features a waterfall and is good for all skill levels. The trail is primarily used for hiking, camping, nature trips, and backpacking and is accessible year-round. Dogs are also able to use this trail.",92
93,www.alltrails.com/trail/us/california/palos-verdes-bluffs-trail,Palos Verdes Bluffs Trail,The trail is OPEN. Nice quick walk with lovely ocean views in the middle. Watch out for a bunch of bees in the bushes on the right side when you go down to the narrow trail from the main trail... ,4.5,moderate,2.7 mi,557 ft,Loop,Portuguese Bend Reserve,"['Dogs on leash', 'Hiking', 'Horseback riding', 'Mountain biking', 'Rock climbing', 'Walking', 'Bird watching', 'running', 'Views', 'Wildflowers', 'Wildlife', 'Bugs', 'Over grown', 'No shade']","Palos Verdes Bluffs Trail is a 2.7 mile heavily trafficked loop trail located near Rancho Palos Verdes, California that features beautiful wild flowers and is rated as moderate. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.",93
94,www.alltrails.com/trail/us/california/paradise-falls-trai,"Paradise Falls via Mesa, Teepee and Moonridge Trail","In my opinion, this loop trail is not nearly as good as the other one on this website.  The Mesa trail is fairly boring until you get to the Teepees.  I preferred traveling the Moonridge trail.  The waterfall is beautiful and helps bring this trek up to a there-star hike.  ",4.5,moderate,2.7 mi,495 ft,Loop,Wildwood Regional Park,"['Dogs on leash', 'Kid friendly', 'Hiking', 'Nature trips', 'Walking', 'running', 'Partially paved', 'River', 'Views', 'Waterfall', 'Wildlife', 'Rocky', 'No shade']","Paradise Falls via Mesa, Teepee and Moonridge Trail is a 2.7 mile heavily trafficked loop trail located near Thousand Oaks, California that features a waterfall and is rated as moderate. The trail is primarily used for hiking, walking, running, and nature trips and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.",94
95,www.alltrails.com/trail/us/california/peters-canyon-lake-view-trail,Peters Canyon Lake View Trail ,Fun trail!,4.0,easy,2.2 mi,187 ft,Loop,Peters Canyon Regional Park,"['Dogs on leash', 'Kid friendly', 'Hiking', 'Horseback riding', 'Mountain biking', 'Walking', 'running', 'Lake', 'Views', 'Wildflowers', 'Wildlife', 'Fee']","Peters Canyon Lake View Trail  is a 2.2 mile heavily trafficked loop trail located near Orange, California that features a lake and is good for all skill levels. The trail offers a number of activity options and is best used from October until June. Dogs are also able to use this trail but must be kept on leash.",95
96,www.alltrails.com/trail/us/california/peters-canyon-loop-trail,Peters Canyon Loop Trail,,4.5,moderate,5.9 mi,623 ft,Loop,Peters Canyon Regional Park,"['Dogs on leash', 'Kid friendly', 'Horseback riding', 'Mountain biking', 'Walking', 'running', 'Forest', 'Lake', 'Views', 'Wildflowers', 'Fee']","Peters Canyon Loop Trail is a 5.9 mile heavily trafficked loop trail located near Orange, California that features a lake and is rated as moderate. The trail is primarily used for walking, running, horses, and mountain biking and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.",96
97,www.alltrails.com/trail/us/california/pine-knot-trail-to-grand-view-poin,Pine Knot Trail to Grand View Point,"The snow has melted, Microspikes are not needed on 11/28/2020",4.5,moderate,6.9 mi,1177 ft,Out & back,San Bernardino National Forest,"['Dogs on leash', 'Hiking', 'Horseback riding', 'Mountain biking', 'running', 'Forest', 'Lake', 'Views', 'Wildflowers', 'Wildlife', 'Rocky']","Pine Knot Trail to Grand View Point is a 6.9 mile heavily trafficked out and back trail located near Big Bear Lake, California that features a lake and is rated as moderate. The trail is primarily used for hiking, running, horses, and mountain biking and is best used from March until November. Dogs are also able to use this trail but must be kept on leash.",97
98,www.alltrails.com/trail/us/california/point-lobos-loop-trail,Point Lobos Loop Trail,,5.0,moderate,6.7 mi,741 ft,Loop,Point Lobos State Natural Reserve,"['Kid friendly', 'Hiking', 'Nature trips', 'Walking', 'Bird watching', 'running', 'Beach', 'Views', 'Wildflowers', 'Wildlife', 'Fee', 'No dogs']","Point Lobos Loop Trail is a 6.7 mile heavily trafficked loop trail located near Carmel-by-the-Sea, California that features beautiful wild flowers and is rated as moderate. The trail offers a number of activity options and is accessible year-round.",98
99,www.alltrails.com/trail/us/california/potato-chip-rock-via-mt-woodson-trail,Potato Chip Rock via Mt. Woodson Trail,Steep hike mostly road ,4.5,moderate,7.6 mi,2112 ft,Out & back,Lake Poway Park,"['Dogs on leash', 'Hiking', 'Mountain biking', 'Nature trips', 'Rock climbing', 'Lake', 'Partially paved', 'Views', 'Wildflowers', 'Wildlife', 'Rocky', 'No shade', 'Fee']","Potato Chip Rock via Mt. Woodson Trail is a 7.6 mile heavily trafficked out and back trail located near Poway, California that features a lake and is rated as moderate. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.",99
100,www.alltrails.com/trail/us/california/potato-mountain-wilderness-trail--2,Potato Mountain Wilderness Trail,,4.5,moderate,5 mi,1190 ft,Out & back,Herman Garner Biological Preserve,"['Dogs on leash', 'Hiking', 'Nature trips', 'Bird watching', 'running', 'Views', 'Wildflowers', 'Wildlife', 'Rocky', 'No shade']","Potato Mountain Wilderness Trail is a 5 mile heavily trafficked out and back trail located near Claremont, California that features beautiful wild flowers and is rated as moderate. The trail is primarily used for hiking, running, nature trips, and bird watching and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.",100
101,www.alltrails.com/trail/us/california/pumpkin-rock-trai,Pumpkin Rock Trail,Awesome trails!,4.5,moderate,1.7 mi,380 ft,Loop,Ingalls Park,"['dog friendly', 'Kid friendly', 'Hiking', 'Horseback riding', 'Nature trips', 'Walking', 'Bird watching', 'running', 'Views', 'Wildflowers', 'Wildlife']","Pumpkin Rock Trail is a 1.7 mile heavily trafficked loop trail located near Norco, California that features beautiful wild flowers and is rated as moderate. The trail offers a number of activity options and is best used from March until October. Dogs and horses are also able to use this trail.",101
102,www.alltrails.com/trail/us/california/pyles-peak-trail,Pyles Peak Trail,Quiet trail once you get past Cowles,4.5,moderate,5.3 mi,1778 ft,Out & back,Mission Trails Regional Park,"['Dogs on leash', 'Hiking', 'Nature trips', 'Walking', 'Bird watching', 'running', 'Views', 'Wildflowers', 'Over grown']","Pyles Peak Trail is a 5.3 mile heavily trafficked out and back trail located near San Diego, California that features beautiful wild flowers and is rated as moderate. The trail offers a number of activity options and is best used from October until June. Dogs are also able to use this trail but must be kept on leash.",102
103,www.alltrails.com/trail/us/california/rancho-palos-verdes-coastal-trail,Rancho Palos Verdes Coastal Trail,,4.5,moderate,5.1 mi,1020 ft,Out & back,Ocean Trails Reserve,"['Dogs on leash', 'Kid friendly', 'Hiking', 'Nature trips', 'Walking', 'running', 'Beach', 'Views', 'Wildlife', 'No shade']","Rancho Palos Verdes Coastal Trail is a 5.1 mile heavily trafficked out and back trail located near Rancho Palos Verdes, California that offers the chance to see wildlife and is rated as moderate. The trail is primarily used for hiking, walking, running, and nature trips and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.",103
104,www.alltrails.com/trail/us/california/rodeo-beach-coastal-trail-loop,Rodeo Beach Coastal Trail Loop,Great views both while hiking and lookout points.  Not very shaded and little to no trees.  Wildflowers bloom during the spring.  Very scenic with a breeze.  Considered to be on the easier side of moderate.,4.5,moderate,4.8 mi,954 ft,Loop,Golden Gate National Recreation Area,"['dog friendly', 'Kid friendly', 'Hiking', 'Nature trips', 'Walking', 'Bird watching', 'running', 'Partially paved', 'Views']","Rodeo Beach Coastal Trail Loop is a 4.8 mile heavily trafficked loop trail located near Sausalito, California that offers scenic views and is rated as moderate. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail.",104
105,www.alltrails.com/trail/us/california/rubicon-trai,Rubicon Trail,"Awesome trail, great views and a killer workout! Make sure you take plenty of water and sunscreen. Some potions of the trail were icy so watch your step! Feel free to follow me on my Instagram account for more dope hiking adventures! @sertanusanmaz ",5.0,moderate,16.4 mi,2306 ft,Out & back,D. L. Bliss State Park,"['Camping', 'Hiking', 'Nature trips', 'running', 'Beach', 'Forest', 'Lake', 'River', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife', 'Rocky', 'Snow', 'Fee', 'No dogs']","Rubicon Trail is a 16.4 mile heavily trafficked out and back trail located near South Lake Tahoe, California that features a lake and is rated as moderate. The trail is primarily used for hiking, running, camping, and nature trips and is best used from April until September.",105
106,www.alltrails.com/trail/us/california/runyon-canyon-trai,Runyon Canyon Trail,,4.5,moderate,2.7 mi,748 ft,Loop,Runyon Canyon Park,"['dog friendly', 'Hiking', 'Walking', 'running', 'Partially paved', 'Views', 'Wildlife', 'Bugs', 'Rocky', 'No shade']","Runyon Canyon Trail is a 2.7 mile heavily trafficked loop trail located near West Hollywood, California that offers the chance to see wildlife and is rated as moderate. The trail is primarily used for hiking, walking, and running and is accessible year-round. Dogs are also able to use this trail.",106
107,www.alltrails.com/trail/us/california/ryan-mountain-trai,Ryan Mountain Trail,Unbelievable,4.5,moderate,3 mi,1069 ft,Out & back,Joshua Tree National Park,"['Hiking', 'Nature trips', 'Views', 'Wildflowers', 'Rocky', 'No shade', 'Fee', 'No dogs']","Ryan Mountain Trail is a 3 mile heavily trafficked out and back trail located near Twentynine Palms, California that features beautiful wild flowers and is rated as moderate. The trail is primarily used for hiking and nature trips and is best used from January until May.",107
108,www.alltrails.com/trail/us/california/san-jacinto-peak-from-the-tramway,San Jacinto Peak from The Tramway,"Snow most of way, but was ok with spikes.",5.0,hard,10.5 mi,2644 ft,Out & back,Mount San Jacinto State Park,"['Hiking', 'Forest', 'River', 'Views', 'Wildflowers', 'Wildlife', 'Bugs', 'Rocky', 'Scramble', 'Historic site', 'Fee', 'No dogs']","San Jacinto Peak from The Tramway is a 10.5 mile heavily trafficked out and back trail located near Palm Springs, California that features a river and is rated as difficult. The trail is primarily used for hiking and is best used from March until November.",108
109,www.alltrails.com/trail/us/california/sanborn-trails,Sanborn Trail,Some part of the roads are slippery so make sure your hiking shoes/boots can be anti slippery.,4.5,moderate,6.1 mi,1541 ft,Loop,Sanborn County Park,"['Dogs on leash', 'Kid friendly', 'Hiking', 'Nature trips', 'Forest', 'Views', 'Wildflowers', 'Wildlife', 'Bugs']","Sanborn Trail is a 6.1 mile heavily trafficked loop trail located near Saratoga, California that features beautiful wild flowers and is rated as moderate. The trail is primarily used for hiking and nature trips and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.",109
110,www.alltrails.com/trail/us/california/santa-margarita-river-trail,Santa Margarita River Trail,,4.5,moderate,5 mi,469 ft,Out & back,Santa Margarita County Preserve,"['Dogs on leash', 'Hiking', 'Horseback riding', 'Nature trips', 'Forest', 'River', 'Views', 'Wildflowers', 'Wildlife', 'Rocky']","Santa Margarita River Trail is a 5 mile heavily trafficked out and back trail located near Fallbrook, California that features a river and is rated as moderate. The trail is primarily used for hiking, nature trips, and horses and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.",110
111,www.alltrails.com/trail/us/california/santa-paula-canyon-and-punch-bowls-trail,Santa Paula Canyon and Punch Bowls Trail,"Great hike. Certainly will do it again. 

IMPORTANT!!! From where AllTrails ends, the waterfall is NW from the end point, on Santa Paula Creek. The description sucks and we walked past it,  and thankfully we passed another hiker who told us wear to go.  

Water is crystal clear,  Trial was shaded for a good portion.  Hardly any people on a Tuesday of Thanksgiving Break. Jump in the water, feels amazing.  Sure it’s November and the high was 65 today, but cold dips in spots like that are greats ",4.5,moderate,6.6 mi,925 ft,Out & back,Los Padres National Forest,"['Dogs on leash', 'Hiking', 'Forest', 'Partially paved', 'River', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife', 'Over grown', 'Rocky', 'Scramble', 'Washed out']","Santa Paula Canyon and Punch Bowls Trail is a 6.6 mile heavily trafficked out and back trail located near Santa Paula, California that features a waterfall and is rated as moderate. The trail is primarily used for hiking and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.",111
112,www.alltrails.com/trail/us/california/saratoga-gap-trail-and-ridge-trail-loo,"Castle Rock, Saratoga Gap and Ridge Trail Loop","Did up to 9.3 miles then had to take the main road 35 back to the car since I started late and it was getting dark. All the incline was already done though. This would be a great long, relaxing hike during hot summer days as it is practically all shaded. Some parts of the trail were very narrow and unkept, while other parts were wide. Only saw like 3 people on the trail on a Friday afternoon. Light-moderate difficulty. Inclines were pretty mellow. I actually jogged like half of the hike to try to beat the dark, took me 2.5 hrs. Whole body aches now lol. Views weren't all that spectacular. Nice foresty feel with crisp/fresh air. Spotty cell services. No parking fee at the starting parking lot",4.5,moderate,12.4 mi,2237 ft,Loop,Castle Rock State Park,"['Kid friendly', 'Backpacking', 'Camping', 'Hiking', 'Nature trips', 'Rock climbing', 'running', 'Cave', 'Forest', 'River', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife', 'Rocky', 'Scramble', 'No dogs']","Castle Rock, Saratoga Gap and Ridge Trail Loop is a 12.4 mile heavily trafficked loop trail located near Saratoga, California that features a waterfall and is rated as moderate. The trail offers a number of activity options and is accessible year-round.",112
113,www.alltrails.com/trail/us/california/seaview-and-big-springs-trails-loop,Seaview and Big Springs Trails Loop,Nice views,4.5,moderate,4.3 mi,984 ft,Loop,Tilden Regional Park,"['dog friendly', 'Kid friendly', 'Hiking', 'Horseback riding', 'Mountain biking', 'Nature trips', 'Walking', 'Bird watching', 'running', 'Forest', 'Views', 'Wildflowers']","Seaview and Big Springs Trails Loop is a 4.3 mile heavily trafficked loop trail located near Berkeley, California that features beautiful wild flowers and is rated as moderate. The trail offers a number of activity options and is accessible year-round. Dogs and horses are also able to use this trail.",113
114,www.alltrails.com/trail/us/california/senador-mine-to-mine-hill-loo,Senador Mine to Mine Hill Loop,,4.5,moderate,5.3 mi,757 ft,Loop,Almaden Quicksilver County Park,"['Dogs on leash', 'Kid friendly', 'Hiking', 'Nature trips', 'Walking', 'Bird watching', 'running', 'Forest', 'Lake', 'Views', 'Wildflowers', 'Wildlife', 'Muddy']","Senador Mine to Mine Hill Loop is a 5.3 mile heavily trafficked loop trail located near San Jose, California that features a lake and is rated as moderate. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.",114
115,www.alltrails.com/trail/us/california/sentinel-dome-and-taft-point-loo,Sentinel Dome and Taft Point Loop,"Nice loop to see two great views. Sentinel first then Taft was pretty easy, just a moderate climb to sentinel. Mostly shaded in the morning except on the actual domes.",5.0,moderate,5.1 mi,1122 ft,Loop,Yosemite National Park,"['Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Forest', 'Views', 'Wildlife', 'Fee', 'No dogs']","Sentinel Dome and Taft Point Loop is a 5.1 mile heavily trafficked loop trail located near Yosemite Valley, California that offers the chance to see wildlife and is rated as moderate. The trail is primarily used for hiking, walking, nature trips, and bird watching and is best used from April until November.",115
116,www.alltrails.com/trail/us/california/sentinel-dome-trail,Sentinel Dome Trail,I enjoyed this short trail a lot!  There were a few short ups & downs & then mostly a gradual ascent to the summit.  The views at the top would have been stunning if not for the wildfire smoke.  This is the reason we didn’t add Taft Point. ,5.0,easy,2.1 mi,456 ft,Out & back,Yosemite National Park,"['Hiking', 'Forest', 'Views', 'Wildflowers', 'Wildlife', 'Fee']","Sentinel Dome Trail is a 2.1 mile heavily trafficked out and back trail located near Yosemite Valley, California that features beautiful wild flowers and is good for all skill levels. The trail is primarily used for hiking and is best used from April until November.",116
117,www.alltrails.com/trail/us/california/seven-springs-trail-loo,Seven Springs Trail Loop,,4.5,moderate,2.6 mi,561 ft,Loop,Fremont Older Open Space Preserve,"['Dogs on leash', 'Kid friendly', 'Hiking', 'Horseback riding', 'Mountain biking', 'Walking', 'running', 'Views', 'Bugs']","Seven Springs Trail Loop is a 2.6 mile heavily trafficked loop trail located near Cupertino, California that offers scenic views and is rated as moderate. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.",117
118,www.alltrails.com/trail/us/california/shirley-canyon-cascades-trail,Shirley Canyon Trail,"Great hike, good exercise, peaceful, enjoyable, doable, ( up, ups,ups....but don’t worry, you don’t have to hike go down, tram will take you down for free)
Park you car at Square Valley is the best, tram will drop you back right there.
This is one of the hike show me how much man can do, (they have swimming pool, retreat...everything up there at 8,200 feet high)
Spend sometime up there before you get down,
You will see people are smart and hard worker 
Thank for everyone put up this trail 
Will come back one day.",4.5,hard,5.6 mi,1863 ft,Out & back,Tahoe National Forest,"['dog friendly', 'Hiking', 'Forest', 'Lake', 'River', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife', 'Rocky', 'Scramble']","Shirley Canyon Trail is a 5.6 mile heavily trafficked out and back trail located near Olympic Valley, California that features a lake and is rated as difficult. The trail is primarily used for hiking and is best used from June until October. Dogs are also able to use this trail.",118
119,www.alltrails.com/trail/us/california/solstice-canyon-loop-trail,Solstice Canyon Loop,,4.5,moderate,3.2 mi,797 ft,Loop,Santa Monica Mountains National Recreation Area,"['Dogs on leash', 'Kid friendly', 'Hiking', 'Nature trips', 'running', 'River', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife', 'Bugs', 'Rocky', 'No shade', 'Historic site']","Solstice Canyon Loop is a 3.2 mile heavily trafficked loop trail located near Malibu, California that features a waterfall and is rated as moderate. The trail is primarily used for hiking, running, and nature trips and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.",119
120,www.alltrails.com/trail/us/california/south-fortuna-trail-and-fortuna-saddle-trail-loop,South Fortuna Trail and Fortuna Saddle Trail Loop,,4.5,moderate,5.8 mi,1499 ft,Loop,Mission Trails Regional Park,"['Dogs on leash', 'Hiking', 'River', 'Views', 'Wildflowers', 'Wildlife', 'Rocky', 'Scramble', 'No shade']","South Fortuna Trail and Fortuna Saddle Trail Loop is a 5.8 mile heavily trafficked loop trail located near San Diego, California that features a river and is rated as moderate. The trail is primarily used for hiking and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.",120
121,www.alltrails.com/trail/us/california/stanford-dish-loop-trail,Stanford Dish Loop Trail,"No shade, too hot, in a summer day. Also too many people so always need to wear mask. But the view is pretty good, and the road is wide/in good condition.",4.5,moderate,3.7 mi,534 ft,Loop,"Stanford, California","['Wheelchair friendly', 'Kid friendly', 'Stroller friendly', 'Walking', 'running', 'Paved', 'Views', 'No shade', 'No dogs']","Stanford Dish Loop Trail is a 3.7 mile heavily trafficked loop trail located near Stanford, California that offers scenic views and is rated as moderate. The trail is primarily used for walking and running and is accessible year-round.",121
122,www.alltrails.com/trail/us/california/stevens-trail,Stevens Trail,,4.5,moderate,7.7 mi,1584 ft,Out & back,Tahoe National Forest,"['dog friendly', 'Hiking', 'Nature trips', 'Cave', 'Forest', 'River', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife', 'Rocky']","Stevens Trail is a 7.7 mile heavily trafficked out and back trail located near Colfax, California that features a waterfall and is rated as moderate. The trail is primarily used for hiking and nature trips and is accessible year-round. Dogs are also able to use this trail.",122
123,www.alltrails.com/trail/us/california/stonewall-peak,Stonewall Peak Trail,,4.5,moderate,3.4 mi,813 ft,Out & back,Cuyamaca Rancho State Park,"['Kid friendly', 'Hiking', 'Nature trips', 'Rock climbing', 'Bird watching', 'running', 'Forest', 'Views', 'Bugs', 'Over grown', 'Rocky', 'Scramble', 'Snow', 'Fee', 'No dogs']","Stonewall Peak Trail is a 3.4 mile heavily trafficked out and back trail located near Julian, California that features a great forest setting and is rated as moderate. The trail offers a number of activity options and is accessible year-round.",123
124,www.alltrails.com/trail/us/california/strawberry-peak-trail-via-redbox-canyon,Strawberry Peak Trail via Redbox Canyon,,4.5,hard,7.2 mi,1788 ft,Out & back,Angeles National Forest,"['Dogs on leash', 'Hiking', 'Views', 'Wildflowers', 'Wildlife', 'Rocky', 'Scramble']","Strawberry Peak Trail via Redbox Canyon is a 7.2 mile heavily trafficked out and back trail located near Mount Wilson, California that features beautiful wild flowers and is rated as difficult. The trail is primarily used for hiking and is best used from May until October. Dogs are also able to use this trail but must be kept on leash.",124
125,www.alltrails.com/trail/us/california/stream-mist-and-french-trail-loop,"Stream, Mill and French Trail Loop ","Near perfect loop! Trails are excellent and well maintained. The trees do block light from coming in as the sun sets, so bring a light if you’re hiking late!",4.5,moderate,4.4 mi,958 ft,Loop,Reinhardt Redwood Regional Park,"['Dogs on leash', 'Kid friendly', 'Hiking', 'Nature trips', 'Bird watching', 'running', 'Forest', 'Views', 'Wildflowers', 'Wildlife']","Stream, Mill and French Trail Loop  is a 4.4 mile heavily trafficked loop trail located near Oakland, California that features beautiful wild flowers and is rated as moderate. The trail is primarily used for hiking, running, nature trips, and bird watching and is best used from April until October. Dogs are also able to use this trail but must be kept on leash.",125
126,www.alltrails.com/trail/us/california/suicide-rock-via-deer-springs-trai,Suicide Rock via Deer Springs Trail,No snow ,4.5,moderate,7.9 mi,1853 ft,Out & back,Mount San Jacinto State Park,"['Hiking', 'Nature trips', 'Bird watching', 'Forest', 'Views', 'Wildflowers', 'Wildlife', 'Blowdown', 'Bugs', 'Snow', 'No dogs']","Suicide Rock via Deer Springs Trail is a 7.9 mile heavily trafficked out and back trail located near Idyllwild-Pine Cove, California that features beautiful wild flowers and is rated as moderate. The trail is primarily used for hiking, nature trips, and bird watching and is accessible year-round.",126
127,www.alltrails.com/trail/us/california/switzer-falls-via-gabrielino-trail,Switzer Falls via Gabrielino Trail,Great trail as always. Still a bit of water flowing.,4.5,moderate,3.6 mi,695 ft,Out & back,Angeles National Forest,"['Dogs on leash', 'Kid friendly', 'Hiking', 'Forest', 'Partially paved', 'River', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife', 'Rocky']","Switzer Falls via Gabrielino Trail is a 3.6 mile heavily trafficked out and back trail located near Pasadena, California that features a waterfall and is rated as moderate. The trail is primarily used for hiking and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.",127
128,www.alltrails.com/trail/us/california/tecolote-canyon-trail--,Tecolote Canyon Trail,,4.5,moderate,6.7 mi,538 ft,Out & back,Tecolote Canyon Natural Park,"['Dogs on leash', 'Kid friendly', 'Hiking', 'Nature trips', 'Walking', 'Bird watching', 'running', 'River', 'Views', 'Wildflowers', 'Bugs']","Tecolote Canyon Trail is a 6.7 mile heavily trafficked out and back trail located near San Diego, California that features a river and is rated as moderate. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.",128
129,www.alltrails.com/trail/us/california/temescal-canyon-loop-trail,Temescal Canyon Trail,"I enjoyed this trail. It was short but had a decent elevation gain.  As others have mentioned, I chose to get a harder workout by going clockwise and I agree that this is the more difficult option.  Most people were wearing masks and keeping their distance from others.  Additionally, there is a $12.00 parking fee but there is a lot of free parking on Sunset Boulevard & Temescal Canyon Road. ",4.5,moderate,2.9 mi,875 ft,Loop,Topanga State Park,"['Kid friendly', 'Hiking', 'Walking', 'running', 'Views', 'Waterfall', 'Wildflowers', 'Over grown', 'Fee', 'No dogs']","Temescal Canyon Trail is a 2.9 mile heavily trafficked loop trail located near Pacific Palisades, California that features a waterfall and is rated as moderate. The trail is primarily used for hiking, walking, and running and is accessible year-round.",129
130,www.alltrails.com/trail/us/california/three-sisters-falls-trail,Three Sisters Falls Trail,"Hot, very little water at this time.",4.5,hard,4.1 mi,980 ft,Out & back,Cleveland National Forest,"['Hiking', 'Forest', 'River', 'Views', 'Waterfall', 'Rocky', 'Scramble', 'No shade']","Three Sisters Falls Trail is a 4.1 mile heavily trafficked out and back trail located near Julian, California that features a waterfall and is rated as difficult. The trail is primarily used for hiking and is accessible year-round.",130
